"Date","Season","Team","Spread","Team2"
1123,2018,"col charleston",-9.5,"sam houston st"
1123,2018,"santa clara",-9.5,"alaska anchorage"
1124,2018,"east carolina",12,"rutgers"
1124,2018,"northeastern",2,"utah state"
1124,2018,"toledo",-6,"cornell"
1124,2018,"eastern michigan",8,"indiana"
1124,2018,"north texas",18,"georgia tech"
1124,2018,"oakland",19,"kansas"
1124,2018,"pepperdine",30.5,"texas a&m"
1124,2018,"wi milwaukee",16.5,"wisconsin"
1124,2018,"nevada",-11.5,"hawaii"
1124,2018,"missouri",-2,"st. johns"
1124,2018,"long beach state",9,"oregon state"
1124,2018,"central florida",6,"west virginia"
1124,2018,"nebraska",-11,"marist"
1124,2018,"tennessee tech",-4,"nebraska omaha"
1124,2018,"jackson state",-4.5,"md eastern shore"
1124,2018,"villanova",-14,"northern iowa"
1124,2018,"tennessee",-5,"nc state"
1124,2018,"western kentucky",10,"smu"
1124,2018,"purdue",-1.5,"arizona"
1124,2018,"rhode island",6,"virginia"
1124,2018,"vanderbilt",6,"seton hall"
1124,2018,"saint marys ca",-18,"washington state"
1124,2018,"harvard",2.5,"st. joseph's"
1124,2018,"georgia",3,"san diego state"
1124,2018,"cs fullerton",-10.5,"sacramento state"
1124,2018,"northern arizona",14.5,"california-irvine"
1124,2018,"hampton",9.5,"rider"
1124,2018,"portland state",12,"butler"
1124,2018,"duke",-7.5,"texas"
1124,2018,"stanford",3,"ohio state"
1124,2018,"north carolina",-4,"arkansas"
1124,2018,"portland",22,"oklahoma"
1124,2018,"connecticut",7,"michigan state"
1124,2018,"oregon",-11.5,"depaul"
1124,2018,"alabama a&m",17,"niagara"
1124,2018,"western carolina",16,"ut arlington"
1124,2018,"st. francis ny",9.5,"navy"
1124,2018,"denver",10.5,"fla gulf coast"
1124,2018,"jacksonville",8.5,"fairfield"
1124,2018,"gardner webb",4,"wright state"
1124,2018,"loyola chicago",-3.5,"nc wilmington"
1124,2018,"kent state",6.5,"valparaiso"
1124,2018,"xavier",-7.5,"arizona state"
1124,2018,"geastern washington",13.5,"kansas state"
1124,2018,"new mexico",17.5,"tcu"
1124,2018,"st. bonaventure",8,"maryland"
1124,2018,"southern miss",11,"south dakota"
1124,2018,"no. colorado",-3,"youngstown state"
1124,2018,"massachusetts",15,"minnesota"
1124,2018,"byu",7,"alabama"
1124,2018,"ark pine bluff",16,"pacific"
1124,2018,"canisius",1,"texas state"
1124,2018,"idaho",-2,"cs bakersfield"
1124,2018,"oral roberts",21.5,"penn state"
1124,2018,"the citadel",26.5,"florida state"
1124,2018,"nc greensboro",6,"wake forest"
1124,2018,"eastern washington",14.5,"utah"
1124,2018,"winthrop",14.5,"auburn"
1125,2018,"ball state",1.5,"indiana state"
1125,2018,"georgia southern",2,"bradley"
1125,2018,"akron",7.5,"dayton"
1125,2018,"davidson",-9,"appalachian st"
1125,2018,"old dominion",-5.5,"st. joseph's"
1125,2018,"georgetown",-4,"richmond"
1125,2018,"boston college",9,"providence"
1125,2018,"loyola marymount",10.5,"boise state"
1125,2018,"texas state",3.5,"pacific"
1125,2018,"ark pine bluff",12,"canisius"
1125,2018,"nebraska omaha",-4.5,"jackson state"
1125,2018,"tennessee tech",-10,"md eastern shore"
1125,2018,"gardner webb",2.5,"fairfield"
1125,2018,"jacksonville",9.5,"wright state"
1125,2018,"new mexico",12.5,"maryland"
1125,2018,"tcu",-7.5,"st. bonaventure"
1125,2018,"alabama a&m",10,"western carolina"
1125,2018,"ut arlington",-8.5,"niagara"
1125,2018,"st. francis ny",9.5,"denver"
1125,2018,"navy",10,"fla gulf coast"
1125,2018,"sam houston st",4,"santa clara"
1125,2018,"col charleston",-12.5,"alaska anchorage"
1125,2018,"cal poly slo",4.5,"idaho"
1125,2018,"central mich.igan",4.5,"cs bakersfield"
1125,2018,"loyola chicago",-5.5,"kent state"
1125,2018,"nc wilmington",8,"valparaiso"
1125,2018,"youngstown state",2,"southern miss"
1125,2018,"no. colorado",8,"south dakota"
1125,2018,"byu",-4,"massachusetts"
1125,2018,"alabama",3.5,"minnesota"
1125,2018,"hofstra",-3,"siena"
1125,2018,"furman",-3,"northeastern"
1125,2018,"ipfw",4,"e tennessee st"
1125,2018,"morehead state",22.5,"virginia tech"
1125,2018,"siu edwardsville",27,"creighton"
1125,2018,"pennsylvania",3,"monmouth"
1125,2018,"western illinois",18.5,"iowa state"
1125,2018,"so illinois",6,"murray state"
1125,2018,"southern utah",25.5,"unlv"
1126,2018,"eastern michigan",-3,"south florida"
1126,2018,"tulane",4,"georgia state"
1126,2018,"illinois-chicago",20,"kentucky"
1126,2018,"cal riverside",19,"michigan"
1126,2018,"air force",13,"colorado"
1126,2018,"temple",-4,"la salle"
1126,2018,"california-irvine",15.5,"ucla"
1126,2018,"uc davis",7,"washington"
1126,2018,"texas a&m",2.5,"usc"
1126,2018,"st. johns",-2.5,"central florida"
1126,2018,"long beach state",7.5,"nebraska"
1126,2018,"oregon state",-10.5,"marist"
1126,2018,"missouri",7,"west virginia"
1126,2018,"navy",-1.5,"denver"
1126,2018,"st. francis ny",20.5,"fla gulf coast"
1126,2018,"no. colorado",-2,"southern miss"
1126,2018,"youngstown state",14.5,"south dakota"
1126,2018,"oklahoma",-2,"oregon"
1126,2018,"arkansas",-7,"connecticut"
1126,2018,"portland",8.5,"depaul"
1126,2018,"texas",1,"gonzaga"
1126,2018,"butler",-1.5,"ohio state"
1126,2018,"portland state",6,"stanford"
1126,2018,"duke",-2.5,"florida"
1126,2018,"jacksonville",2.5,"gardner webb"
1126,2018,"fairfield",4.5,"wright state"
1126,2018,"st. joseph's",-14.5,"sacramento state"
1126,2018,"saint marys ca",-7,"georgia"
1126,2018,"harvard",-4,"cs fullerton"
1126,2018,"washington state",10,"san diego state"
1126,2018,"canisius",2,"pacific"
1126,2018,"manhattan",4.5,"fordham"
1126,2018,"montana state",8.5,"fresno state"
1126,2018,"miami (oh)",-1,"austin peay"
1126,2018,"jacksonville st",7,"mississippi st"
1127,2018,"maryland",2,"syracuse"
1127,2018,"cornell",5,"duquesne"
1127,2018,"south carolina",-18.5,"florida intl"
1127,2018,"yale",-2.5,"delaware"
1127,2018,"wisconsin",8,"virginia"
1127,2018,"oakland",-7,"oral roberts"
1127,2018,"eastern illinois",17,"marquette"
1127,2018,"alabama state",38,"cincinnati"
1128,2018,"baylor",4,"xavier"
1128,2018,"appalachian st",11,"va commonwealth"
1128,2018,"brown",20,"rhode island"
1128,2018,"florida state",-4.5,"rutgers"
1128,2018,"davidson",-7,"charlotte"
1128,2018,"toledo",24.5,"kansas"
1128,2018,"colorado state",7.5,"missouri st"
1128,2018,"louisville",7,"purdue"
1128,2018,"western michigan",3,"saint louis"
1128,2018,"tex san antonio",10,"tulsa"
1128,2018,"utah state",7.5,"valparaiso"
1128,2018,"loyola chicago",5,"boise state"
1128,2018,"illinois",3,"wake forest"
1128,2018,"iowa",8,"virginia tech"
1128,2018,"cs northridge",12.5,"california"
1128,2018,"california-santa barbara",5.5,"san francisco"
1128,2018,"tennessee-chattanooga",6.5,"akron"
1128,2018,"detroit",10,"ipfw"
1128,2018,"iona",3,"ohio"
1128,2018,"iupui",-1,"western illinois"
1128,2018,"south dakota state",8.5,"mississippi"
1128,2018,"maine",23.5,"georgetown"
1128,2018,"kennesaw st",13.5,"washington"
1128,2018,"radford",17,"vanderbilt"
1129,2018,"auburn",-2.5,"dayton"
1129,2018,"san jose state",9.5,"bowling green"
1129,2018,"columbia",10.5,"connecticut"
1129,2018,"arkansas state",2,"cleveland state"
1129,2018,"air force",5.5,"indiana state"
1129,2018,"george mason",-2,"james madison"
1129,2018,"pennsylvania",19.5,"villanova"
1129,2018,"marshall",3.5,"st. joseph's"
1129,2018,"penn state",-1,"nc state"
1129,2018,"clemson",2.5,"ohio state"
1129,2018,"michigan",10.5,"north carolina"
1129,2018,"unlv",1,"northern iowa"
1129,2018,"illinois-chicago",6,"troy"
1129,2018,"wi milwaukee",1,"northern illinois"
1129,2018,"southern miss",6,"south alabama"
1129,2018,"louisiana tech",11,"alabama"
1129,2018,"rice",19,"ut arlington"
1129,2018,"long beach state",22,"arizona"
1129,2018,"evansville",3,"new mexico"
1129,2018,"boston college",3,"nebraska"
1129,2018,"miami (fl)",5,"minnesota"
1129,2018,"duke",-10,"indiana"
1129,2018,"illinois state",13,"nevada"
1129,2018,"buffalo",-2.5,"niagara"
1129,2018,"e tennessee st",-2,"fordham"
1129,2018,"rider",14,"providence"
1129,2018,"st. bonaventure",-8,"siena"
1129,2018,"massachusetts",-9,"quinnipiac"
1129,2018,"wofford",7.5,"coastal carolina"
1129,2018,"mercer",10,"tennessee"
1129,2018,"oral roberts",22,"kansas state"
1129,2018,"tenn-martin",12.5,"lsu"
1129,2018,"austin peay",21.5,"oklahoma state"
1129,2018,"eastern kentucky",11,"western kentucky"
1129,2018,"drake",-2.5,"nebraska omaha"
1129,2018,"siu edwardsville",12,"so illinois"
1129,2018,"wyoming",-5.5,"denver"
1129,2018,"belmont",12.5,"tcu"
1129,2018,"montana",7,"stanford"
1129,2018,"southern utah",7,"pepperdine"
1129,2018,"no. colorado",5,"uc davis"
1129,2018,"chicago st",27,"marquette"
1129,2018,"cs bakersfield",14.5,"ucla"
1130,2018,"notre dame",6,"michigan state"
1130,2018,"harvard",1,"northeastern"
1130,2018,"south florida",11.5,"elon"
1130,2018,"nc wilmington",-1.5,"east carolina"
1130,2018,"memphis",4.5,"uab"
1130,2018,"north texas",28.5,"oklahoma"
1130,2018,"missouri",-2,"central florida"
1130,2018,"san diego state",-4.5,"san diego"
1130,2018,"pacific",-1.5,"cal riverside"
1130,2018,"texas tech",-1,"seton hall"
1130,2018,"south carolina",-1,"temple"
1130,2018,"western carolina",15.5,"col charleston"
1130,2018,"north dakota state",10.5,"mississippi st"
1130,2018,"weber state",10.5,"fresno state"
1130,2018,"northern arizona",13,"santa clara"
1201,2018,"purdue",-2,"maryland"
1201,2018,"duquesne",7,"pittsburgh"
1201,2018,"davidson",9.5,"north carolina"
1201,2018,"illinois",6,"northwestern"
1201,2018,"boise state",7,"oregon"
1201,2018,"creighton",7,"gonzaga"
1201,2018,"holy cross",1.5,"manhattan"
1201,2018,"towson",-2,"la salle"
1201,2018,"marist",3,"the citadel"
1201,2018,"eastern illinois",8,"bradley"
1202,2018,"cincinnati",2,"xavier"
1202,2018,"south alabama",-2.5,"florida intl"
1202,2018,"indiana",7.5,"michigan"
1202,2018,"colorado",-3,"colorado state"
1202,2018,"georgia",4,"marquette"
1202,2018,"akron",2.5,"marshall"
1202,2018,"wichita state",-1,"baylor"
1202,2018,"iupui",9,"ball state"
1202,2018,"youngstown state",15.5,"depaul"
1202,2018,"st. bonaventure",-1,"buffalo"
1202,2018,"saint louis",12.5,"butler"
1202,2018,"tulsa",3.5,"illinois state"
1202,2018,"charlotte",3,"james madison"
1202,2018,"cleveland state",8,"kent state"
1202,2018,"oakland",5.5,"western michigan"
1202,2018,"illinois-chicago",10,"loyola chicago"
1202,2018,"old dominion",3.5,"va commonwealth"
1202,2018,"wright state",9,"western kentucky"
1202,2018,"uc davis",7,"washington state"
1202,2018,"harvard",20.5,"kentucky"
1202,2018,"cornell",7.5,"northeastern"
1202,2018,"san jose state",12.5,"so illinois"
1202,2018,"richmond",9.5,"wake forest"
1202,2018,"ohio state",10.5,"wisconsin"
1202,2018,"yale",14.5,"tcu"
1202,2018,"loyola marymount",9.5,"oregon state"
1202,2018,"villanova",-13.5,"st. joseph's"
1202,2018,"drake",11,"wyoming"
1202,2018,"south florida",7,"appalachian st"
1202,2018,"fresno state",-5.5,"long beach state"
1202,2018,"providence",3.5,"rhode island"
1202,2018,"massachusetts",13.5,"south carolina"
1202,2018,"hawaii",14.5,"utah"
1202,2018,"arkansas",-3.5,"houston"
1202,2018,"virginia tech",-2.5,"mississippi"
1202,2018,"north texas",18.5,"ut arlington"
1202,2018,"san francisco",14.5,"arizona state"
1202,2018,"byu",-1,"utah state"
1202,2018,"new mexico",-3,"utep"
1202,2018,"nevada",-12,"california-irvine"
1202,2018,"pepperdine",7.5,"cal poly slo"
1202,2018,"san diego",2,"california-santa barbara"
1202,2018,"usc",2,"smu"
1202,2018,"arizona",-3.5,"unlv"
1202,2018,"saint marys ca",-7.5,"california"
1202,2018,"la salle",-10,"holy cross"
1202,2018,"manhattan",8,"towson"
1202,2018,"syracuse",11.5,"kansas"
1202,2018,"princeton",14.5,"miami (fl)"
1202,2018,"air force",5.5,"denver"
1202,2018,"south dakota",19.5,"duke"
1202,2018,"oral roberts",4,"arkansas-little rock"
1202,2018,"rider",-2.5,"drexel"
1202,2018,"monmouth",7,"connecticut"
1202,2018,"tenn-martin",7,"tennessee-chattanooga"
1202,2018,"tennessee tech",7,"furman"
1202,2018,"mercer",2.5,"memphis"
1202,2018,"morehead state",15.5,"northern kentucky"
1202,2018,"st. peter's",5,"elon"
1202,2018,"dartmouth",7.5,"canisius"
1202,2018,"miami (oh)",5,"western illinois"
1202,2018,"missouri st",2.5,"south dakota state"
1202,2018,"montana state",5,"wi milwaukee"
1202,2018,"wisc green bay",14.5,"belmont"
1202,2018,"sacred heart",21,"st. johns"
1203,2018,"central florida",11,"alabama"
1203,2018,"dayton",9,"mississippi st"
1203,2018,"tulane",19.5,"north carolina"
1203,2018,"kansas state",1,"vanderbilt"
1203,2018,"george mason",14,"auburn"
1203,2018,"seton hall",2.5,"louisville"
1203,2018,"northwestern",12.5,"purdue"
1203,2018,"portland",19.5,"boise state"
1203,2018,"nebraska",19.5,"michigan state"
1203,2018,"stanford",-5,"long beach state"
1203,2018,"tennessee",-4.5,"georgia tech"
1203,2018,"bradley",10,"san diego state"
1203,2018,"rutgers",13.5,"minnesota"
1203,2018,"maryland",-2.5,"illinois"
1203,2018,"detroit",20.5,"ucla"
1203,2018,"temple",-11,"geastern washington"
1203,2018,"coppin state",25.5,"georgetown"
1203,2018,"siu edwardsville",15.5,"ipfw"
1203,2018,"samford",8.5,"jacksonville st"
1203,2018,"nebraska omaha",12,"washington"
1203,2018,"cs northridge",13,"montana"
1204,2018,"michigan",1.5,"ohio state"
1204,2018,"wisconsin",5,"penn state"
1204,2018,"iowa",4.5,"indiana"
1204,2018,"tex san antonio",22,"oklahoma"
1204,2018,"northern illinois",16.5,"iowa state"
1204,2018,"florida state",9,"florida"
1204,2018,"quinnipiac",13.5,"columbia"
1204,2018,"appalachian st",-3,"western carolina"
1204,2018,"missouri st",-1.5,"north dakota state"
1204,2018,"sacramento state",25,"saint marys ca"
1205,2018,"evansville",3.5,"bowling green"
1205,2018,"wake forest",-7.5,"charlotte"
1205,2018,"ball state",17.5,"notre dame"
1205,2018,"michigan state",-14,"rutgers"
1205,2018,"texas",-5,"va commonwealth"
1205,2018,"virginia",3,"west virginia"
1205,2018,"colorado state",16.5,"arkansas"
1205,2018,"miami (oh)",22.5,"missouri"
1205,2018,"nevada",5,"texas tech"
1205,2018,"uab",3,"troy"
1205,2018,"texas a&m",-2,"arizona"
1205,2018,"utah",5,"butler"
1205,2018,"minnesota",-6,"nebraska"
1205,2018,"smu",4.5,"tcu"
1205,2018,"cal riverside",3,"pepperdine"
1205,2018,"gonzaga",5,"villanova"
1205,2018,"connecticut",5,"syracuse"
1205,2018,"james madison",-4,"the citadel"
1205,2018,"vmi",24.5,"davidson"
1205,2018,"tennessee-chattanooga",6.5,"marshall"
1205,2018,"montana state",2,"central mich.igan"
1205,2018,"samford",9,"memphis"
1205,2018,"south dakota state",19,"wichita state"
1205,2018,"north dakota",18.5,"creighton"
1205,2018,"tenn-martin",7,"arkansas state"
1205,2018,"san jose state",10.5,"denver"
1205,2018,"nebraska omaha",10.5,"california-santa barbara"
1205,2018,"eastern kentucky",13.5,"oregon state"
1205,2018,"oral roberts",17,"unlv"
1205,2018,"winthrop",11.5,"georgia"
1205,2018,"vermont",3,"marquette"
1205,2018,"st. francis pa",26.5,"duke"
1205,2018,"st. johns",-5,"grand canyon"
1206,2018,"brown",21,"providence"
1206,2018,"richmond",11,"old dominion"
1206,2018,"wisconsin",4,"temple"
1206,2018,"princeton",4,"geastern washington"
1206,2018,"cleveland state",13,"western michigan"
1206,2018,"st. joseph's",5.5,"george mason"
1206,2018,"wyoming",9,"south carolina"
1206,2018,"buffalo",-3,"delaware"
1206,2018,"toledo",-3.5,"detroit"
1206,2018,"kent state",24,"xavier"
1206,2018,"so illinois",1,"saint louis"
1206,2018,"illinois state",9,"byu"
1206,2018,"indiana state",-2.5,"north texas"
1206,2018,"middle tenn st",3,"vanderbilt"
1206,2018,"rhode island",2.5,"alabama"
1206,2018,"california-irvine",7.5,"utah state"
1206,2018,"washington",21,"kansas"
1206,2018,"loyola chicago",15,"florida"
1206,2018,"new mexico",8,"colorado"
1206,2018,"pacific",6.5,"uc davis"
1206,2018,"ipfw",-1,"akron"
1206,2018,"hofstra",4.5,"monmouth"
1206,2018,"siena",24,"louisville"
1206,2018,"western carolina",31,"north carolina"
1206,2018,"tennessee tech",9,"dayton"
1206,2018,"siu edwardsville",8.5,"iupui"
1206,2018,"st. bonaventure",-9,"canisius"
1206,2018,"georgia tech",-3,"wofford"
1206,2018,"austin peay",18,"illinois"
1206,2018,"eastern illinois",-2,"wisc green bay"
1206,2018,"drake",10,"south dakota"
1206,2018,"fairfield",14.5,"houston"
1206,2018,"long beach state",-3,"southern utah"
1206,2018,"cs northridge",1.5,"idaho state"
1206,2018,"washington state",3,"idaho"
1206,2018,"portland state",1.5,"loyola marymount"
1206,2018,"radford",21,"virginia tech"
1206,2018,"central conn",13,"depaul"
1206,2018,"prairie view a&m",9,"hawaii"
1207,2018,"valparaiso",14,"purdue"
1207,2018,"ohio",14.5,"maryland"
1207,2018,"drexel",9,"la salle"
1207,2018,"ut arlington",3.5,"northern iowa"
1207,2018,"iowa",6.5,"iowa state"
1207,2018,"elon",4.5,"nc greensboro"
1207,2018,"eastern washington",7,"san francisco"
1207,2018,"howard",21,"georgetown"
1208,2018,"air force",-1,"cal riverside"
1208,2018,"colorado state",14.5,"oregon"
1208,2018,"st. johns",4.5,"arizona state"
1208,2018,"oklahoma",1,"usc"
1208,2018,"tcu",-1.5,"nevada"
1209,2018,"duke",-15.5,"boston college"
1209,2018,"notre dame",-14.5,"delaware"
1209,2018,"youngstown state",25,"butler"
1209,2018,"monmouth",15.5,"kentucky"
1209,2018,"nebraska",11,"creighton"
1209,2018,"ucla",4.5,"michigan"
1209,2018,"st. joseph's",15,"ohio state"
1209,2018,"marquette",5,"wisconsin"
1209,2018,"valparaiso",2,"ball state"
1209,2018,"wisc green bay",20,"missouri"
1209,2018,"yale",10,"st. bonaventure"
1209,2018,"appalachian st",3,"akron"
1209,2018,"western michigan",-5.5,"detroit"
1209,2018,"indiana",10,"louisville"
1209,2018,"st. joseph's",10,"temple"
1209,2018,"uab",10,"auburn"
1209,2018,"pennsylvania",5.5,"dayton"
1209,2018,"depaul",-3,"illinois-chicago"
1209,2018,"mississippi",3.5,"middle tenn st"
1209,2018,"wichita state",-4.5,"oklahoma state"
1209,2018,"geastern washington",13.5,"penn state"
1209,2018,"kent state",4,"wright state"
1209,2018,"california",15,"san diego state"
1209,2018,"pacific",9.5,"wyoming"
1209,2018,"bowling green",13.5,"old dominion"
1209,2018,"coastal carolina",15,"south carolina"
1209,2018,"colorado",15.5,"xavier"
1209,2018,"marshall",6,"toledo"
1209,2018,"houston",-9,"saint louis"
1209,2018,"tulsa",9.5,"kansas state"
1209,2018,"west virginia",-13.5,"pittsburgh"
1209,2018,"minnesota",4,"arkansas"
1209,2018,"utah state",6.5,"utah"
1209,2018,"loyola marymount",-4.5,"cs northridge"
1209,2018,"san jose state",3,"portland"
1209,2018,"alabama",7.5,"arizona"
1209,2018,"fresno state",-7,"cal poly slo"
1209,2018,"long beach state",1,"pepperdine"
1209,2018,"illinois",5.5,"unlv"
1209,2018,"va commonwealth",13,"seton hall"
1209,2018,"cincinnati",-2,"florida"
1209,2018,"tennessee tech",5,"central mich.igan"
1209,2018,"ipfw",-4.5,"miami (oh)"
1209,2018,"murray state",3,"illinois state"
1209,2018,"canisius",5,"evansville"
1209,2018,"montana",6,"georgia state"
1209,2018,"sacramento state",21,"boise state"
1209,2018,"california-santa barbara",2.5,"montana state"
1209,2018,"weber state",10.5,"byu"
1209,2018,"nebraska omaha",7,"drake"
1209,2018,"southern utah",34,"michigan state"
1209,2018,"hofstra",2.5,"rider"
1209,2018,"samford",18.5,"clemson"
1209,2018,"north dakota state",1,"north dakota"
1209,2018,"wi milwaukee",-3.5,"western illinois"
1209,2018,"se missouri st",10.5,"so illinois"
1209,2018,"northern arizona",16.5,"san diego"
1209,2018,"portland state",2,"santa clara"
1209,2018,"coppin state",24.5,"connecticut"
1209,2018,"lipscomb",15.5,"tennessee"
1209,2018,"n. carolina a&t",20.5,"georgetown"
1209,2018,"ark pine bluff",23,"oregon state"
1209,2018,"la-monroe",10,"jacksonville st"
1210,2018,"tulane",13,"florida state"
1210,2018,"arizona state",10.5,"kansas"
1210,2018,"la salle",22.5,"villanova"
1210,2018,"western kentucky",-1,"ohio"
1210,2018,"troy",-5,"southern miss"
1210,2018,"nc wilmington",10.5,"lsu"
1210,2018,"iupui",30,"purdue"
1210,2018,"gonzaga",-8.5,"washington"
1210,2018,"eastern washington",12.5,"south dakota"
1210,2018,"charlotte",5,"tennessee-chattanooga"
1210,2018,"missouri st",-10.5,"oral roberts"
